1.42056916,0.71028458,3.5514229,2.13085374,2.13085374,0.0,0.0,0.0,2.84113832,1.42056916,4.97199206,2.84113832,1.42056916,0.0,4.26170748,0.71028458,0.35439462,-3.07142005,-0.73121928,-0.73047161,-0.72299492,-0.74692032,-0.60112506,-0.67215352,0.30729153,3.42581467,-2.69683841,-2.55777216,1.39963446,3.27777642,-0.98243571,0.36397286,-3.03310713,-0.76710735,-0.83237673,-0.73946384,-0.85387724,-0.68033745,-0.7594286,0.42079563,3.51840427,-2.72518916,-2.60232914,1.30385213,3.36636496,-1.00514865,0.37408322,-2.99266569,-0.8207733,-0.84444944,-0.80025397,-0.86496876,-0.70081413,-0.7749994,0.43248438,3.49144332,-2.70855185,-2.58306826,1.31244805,3.35175401,-1.06542687,0.12825711,-2.94991332,-0.99115139,-1.01875103,-0.96679877,-1.04229188,-0.85315324,-0.92945812,0.55605137,3.59119884,-2.60410621,-2.44337895,1.5480145,3.22509788,-1.07313854,-0.13202937,-2.90464611,-1.15483917,-1.30441675,-1.09718077,-1.33784189,-1.08130383,-1.17405862,0.80136812,3.8288517,-2.5428188,-2.36566547,1.68128539,3.20547252,-1.04286488
0.11920439,0.04768176,0.11920439,0.02384088,0.11920439,0.02384088,0.02384088,0.07152263,0.04768176,0.02384088,0.09536351,0.07152263,0.02384088,0.11920439,0.0,0.02384088,0.03965114,-0.00793023,-0.00798042,-0.00225861,-0.00913482,-0.00150574,-0.00260995,-0.00391492,0.0,0.00793023,-0.02735427,-0.03046613,-0.02996422,0.04125727,0.02860905,0.03665052,-0.01221684,-0.00634039,-0.00201037,-0.0071136,-0.00123715,-0.0023712,-0.00373722,0.0,0.01221684,-0.02518112,-0.02832554,-0.02448523,0.04237233,0.03456283,0.02929779,-0.0125562,-0.0086357,-0.00590724,-0.00900655,-0.00503307,-0.00532446,-0.00760259,0.00362911,0.01674159,-0.02092699,-0.02317863,-0.01870184,0.03992023,0.03809242,0.02152491,-0.01291494,-0.01073521,-0.01117115,-0.01029926,-0.01040825,-0.00953635,-0.01215204,0.0074656,0.02152491,-0.01716543,-0.01896372,-0.01258798,0.037328,0.04653739,0.02215799,-0.01772639,-0.00903149,-0.00990098,-0.00813395,-0.00872296,-0.00948025,-0.01180825,0.00768518,0.02658959,-0.02050315,-0.02241043,-0.01001317,0.04226847,0.04902806
0.01770872,0.03541744,0.05312616,0.03541744,0.0,0.05312616,0.03541744,0.07083488,0.10625233,0.01770872,0.01770872,0.03541744,0.01770872,0.05312616,0.07083488,0.08854361,-0.02650716,-0.00589048,0.00766135,0.00372815,0.00663611,0.0014167,0.00762407,0.00807145,-0.00766135,-0.00294524,0.04283646,0.0348955,0.01919998,-0.02553784,0.02704774,-0.02419873,-0.00302484,0.00440325,0.00024888,0.00342688,-0.00222077,0.00470956,0.00524561,-0.00524561,-0.00302484,0.04003128,0.03277549,0.01638775,-0.02360525,0.03294779,-0.02176205,0.0,0.00019676,-0.00651287,-0.00021644,-0.00909048,-0.00047223,-0.0007477,0.0,0.0,0.03453201,0.02927842,0.01066459,-0.01886963,0.03712929,-0.01918613,0.0,-0.00346079,-0.01044309,-0.00380485,-0.01315505,-0.00378461,-0.00406795,0.00277268,0.00319769,0.02890063,0.02452911,0.00744778,-0.0138634,0.0387568,-0.01645869,-0.00658348,-0.00279173,-0.00866686,-0.00379175,-0.01189609,-0.00168754,-0.00131253,0.0,0.00658348,0.02360468,0.01883375,0.00985438,-0.00856269,0.03712581
0.06919174,0.05765978,0.01153196,0.06919174,0.05765978,0.03459587,0.01153196,0.01153196,0.01153196,0.01153196,0.0,0.0,0.06919174,0.01153196,0.0,0.03459587,0.06521018,-0.00958973,0.03482651,0.05324122,0.02704547,0.0497088,0.05246433,0.05630023,-0.05820603,-0.05753839,-0.02970389,-0.03714504,-0.03655023,0.00665212,-0.03084495,0.06697262,-0.01378848,0.03748821,0.05642555,0.02926,0.05261066,0.055877,0.0598041,-0.06148715,-0.0571237,-0.03132952,-0.03894685,-0.03449613,0.00853988,-0.03247648,0.06680847,-0.01619599,0.0394521,0.05814669,0.03120035,0.05422582,0.0575829,0.06160627,-0.06319512,-0.05668597,-0.03075188,-0.03855517,-0.03232792,0.0087771,-0.03080314,0.06663494,-0.01874108,0.04152822,0.05996617,0.03325157,0.05593328,0.05938628,0.06351143,-0.0650007,-0.05622323,-0.03014124,-0.03814112,-0.0300358,0.00902787,-0.02903417,0.06430762,-0.01929228,0.04166428,0.05976267,0.03336127,0.05565187,0.05965413,0.0634529,-0.0650538,-0.05573327,-0.02849072,-0.03622391,-0.02760886,0.00743472,-0.02857212
0.08654029,0.12981043,0.02163507,0.06490522,0.10817536,0.06490522,0.02163507,0.10817536,0.02163507,0.02163507,0.02163507,0.0,0.08654029,0.08654029,0.0,0.02163507,0.06476857,0.0395808,0.02582544,0.03609641,0.01942602,0.03261203,0.04103832,0.04042342,-0.04680008,-0.09355461,-0.00514687,-0.00974717,-0.06861734,-0.02496004,-0.01072644,0.07021458,0.03695504,0.02556447,0.03845195,0.01875819,0.03524763,0.04210068,0.04200712,-0.04806494,-0.09238761,-0.01237292,-0.01707417,-0.0712671,-0.01922598,-0.01574098,0.07596314,0.03418341,0.025289,0.04093836,0.01805327,0.03802965,0.04322207,0.04367881,-0.04940008,-0.09115577,-0.02000042,-0.02480822,-0.07406406,-0.01317335,-0.0210341,0.08204019,0.03125341,0.02499778,0.04356685,0.01730806,0.04097065,0.04440753,0.04544601,-0.05081151,-0.08985355,-0.02806378,-0.03298421,-0.07702086,-0.00677487,-0.02662968,0.08445314,0.02815105,0.02468944,0.04520457,0.01651901,0.04258291,0.04566273,0.04696083,-0.05230597,-0.08847472,-0.0311545,-0.03609239,-0.07661361,-0.00348706,-0.02845648
0.0649895,0.129979,0.0,0.0649895,0.08665266,0.0649895,0.02166317,0.10831583,0.02166317,0.02166317,0.0,0.02166317,0.08665266,0.0649895,0.04332633,0.0649895,0.03242634,0.05044097,0.0314686,0.03974621,0.02633785,0.0369186,0.04232299,0.04230018,-0.04686085,-0.10448487,0.03596086,0.02761484,-0.05281252,-0.06248113,-0.02307697,0.03700303,0.05550454,0.02808015,0.03644096,0.02290441,0.03341983,0.03964945,0.03971971,-0.04491887,-0.10730879,0.03208491,0.02461404,-0.0583149,-0.06096132,-0.01737737,0.04183398,0.06084943,0.02356471,0.02917306,0.01896731,0.02601987,0.03425187,0.03331314,-0.03957138,-0.1064865,0.02488857,0.01990604,-0.0674928,-0.05605946,-0.01386443,0.04694099,0.06649973,0.01879125,0.02148986,0.01480523,0.01819706,0.02854586,0.02654047,-0.03391833,-0.10561722,0.01728102,0.01492902,-0.07719514,-0.05087749,-0.01015074,0.0483216,0.07248241,0.01287047,0.01618366,0.00920047,0.013737,0.02250421,0.01993011,-0.02793274,-0.10469681,0.01516422,0.01455255,-0.08390017,-0.0488823,-0.00797714
0.0369276,0.0369276,0.0184638,0.07385519,0.0369276,0.12924659,0.05539139,0.0369276,0.05539139,0.0369276,0.0,0.0184638,0.0369276,0.05539139,0.0369276,0.07385519,-0.00614164,0.03992068,0.00892093,0.00907641,0.00814351,0.00686076,0.01222498,0.01251651,-0.0106507,-0.05220396,0.04573191,0.03943479,-0.02062115,-0.05059081,0.01276917,-0.00315382,0.03469198,0.01021996,0.01145754,0.00854325,0.00846341,0.01548963,0.01632799,-0.01640783,-0.05361488,0.04395382,0.03652838,-0.01908259,-0.04922349,0.01045949,0.0,0.0291728,0.01333497,0.01557114,0.01122189,0.01247332,0.01920235,0.02033069,-0.0196742,-0.05186276,0.03943047,0.03175773,-0.01745855,-0.04496961,0.00613408,0.00333403,0.03000631,0.01202785,0.01390588,0.01019202,0.01107828,0.01745093,0.01821058,-0.01734542,-0.05001052,0.03397339,0.02738973,-0.02162902,-0.04047265,0.00495885,0.00343209,0.03432094,0.00686419,0.00925362,0.00534364,0.00714658,0.01209922,0.01244677,-0.01190372,-0.04804932,0.03273523,0.0275002,-0.02604482,-0.03868709,0.00721174
0.10066175,0.02013235,0.0402647,0.0805294,0.06039705,0.1207941,0.0,0.0805294,0.0402647,0.02013235,0.0,0.02013235,0.06039705,0.10066175,0.0402647,0.02013235,0.03013495,0.04352826,0.01610588,0.01227014,0.01443172,0.00866751,0.020535,0.01797077,-0.02612967,-0.07366321,0.03388592,0.02729523,-0.06090565,-0.03774286,0.00951518,0.02751058,0.04814352,0.01667176,0.01284117,0.01569235,0.01036,0.01930529,0.01614941,-0.02385411,-0.0756541,0.03832764,0.03208117,-0.06329175,-0.0417447,0.00687765,0.02827477,0.05301519,0.01890204,0.01447292,0.01836518,0.01223599,0.02040078,0.01715724,-0.02451673,-0.08128995,0.04068971,0.03426973,-0.06581041,-0.04596886,0.00796346,0.03271794,0.05452991,0.0161749,0.0142422,0.01511652,0.01180331,0.01969519,0.01741736,-0.02521721,-0.08361252,0.03729662,0.03037109,-0.068473,-0.04413011,0.0112281,0.03742248,0.05239148,0.01567955,0.01605851,0.01435318,0.01392685,0.02022709,0.01842702,-0.02595889,-0.08232947,0.03121698,0.02411145,-0.0712922,-0.03893833,0.00677394
0.0243119,0.01620794,0.03241587,0.0243119,0.0243119,0.0,0.0,0.0243119,0.01620794,0.0,0.01620794,0.01620794,0.03241587,0.0243119,0.00810397,0.06483175,0.01078254,-0.0229129,0.02824446,0.03697116,0.02358681,0.03487265,0.03659581,0.03837016,-0.03973504,-0.0229129,0.01081667,0.00182553,0.01120907,-0.0105181,-0.00783099,0.00968972,-0.02214793,0.02969995,0.03848728,0.0251004,0.03647224,0.03780392,0.03959117,-0.04080896,-0.02491642,0.01289626,0.0038461,0.01243193,-0.0132029,-0.00981237,0.00995888,-0.02134045,0.0312363,0.04006962,0.02669807,0.03812467,0.03907914,0.04091604,-0.04194254,-0.02703124,0.01377675,0.00447519,0.01247111,-0.01480325,-0.00972476,0.01170676,-0.02048683,0.0304524,0.03948253,0.02582156,0.0374357,0.03868603,0.04061246,-0.04187205,-0.02780356,0.0122532,0.00312119,0.01121589,-0.01395735,-0.00750196,0.01355746,-0.019583,0.02925056,0.03736406,0.02476954,0.03523796,0.03724965,0.03883231,-0.04049124,-0.02711492,0.00941014,0.00107735,0.00855207,-0.01175552,-0.00613995
0.0489293,0.02446465,0.02446465,0.06116163,0.01223233,0.06116163,0.01223233,0.03669698,0.0489293,0.0,0.01223233,0.0,0.0489293,0.0489293,0.01223233,0.03669698,0.02441315,0.00406886,0.01641707,0.02092371,0.01291476,0.01798796,0.02455478,0.02515996,-0.02822448,-0.03661972,0.00900042,0.00227908,-0.01905668,-0.01058418,0.02092371,0.02298355,0.00417883,0.01551191,0.02048419,0.01213976,0.0179187,0.02324803,0.02402825,-0.0271756,-0.03552003,0.01067188,0.00386145,-0.01818319,-0.01087024,0.02414727,0.02362198,0.0,0.01798152,0.02238516,0.01444774,0.01943581,0.02552479,0.0266257,-0.02979251,-0.03435924,0.00970431,0.00248724,-0.01537196,-0.00931016,0.0262995,0.0265057,-0.00662643,0.02151491,0.02618417,0.01732097,0.02261932,0.03000065,0.03144057,-0.03447419,-0.03313213,0.00617907,-0.00146788,-0.01240008,-0.0057457,0.02487006,0.02728528,-0.01136887,0.02413366,0.02896902,0.01954294,0.02508346,0.03318558,0.03465346,-0.0374597,-0.03183283,0.00541101,-0.00243207,-0.00925339,-0.00394313,0.02468052
0.0501464,0.0125366,0.06268299,0.0376098,0.0250732,0.0250732,0.0,0.0501464,0.0250732,0.0376098,0.0125366,0.0125366,0.06268299,0.0125366,0.0250732,0.0501464,0.02293538,-0.02085034,0.02400429,0.03270073,0.02052043,0.03193534,0.02963916,0.03135469,-0.03615819,-0.02085034,-0.00248093,-0.0088284,-0.0066378,0.00180791,-0.00968617,0.02355525,-0.02569664,0.02668601,0.03491273,0.02304024,0.03381493,0.03206659,0.03412665,-0.03899221,-0.01927248,-0.00380842,-0.0105443,-0.00351025,0.00371354,-0.00847067,0.02641044,-0.03081217,0.02934957,0.0384595,0.02533786,0.03731728,0.03518605,0.03748443,-0.04198368,-0.01760696,-0.00781448,-0.01476533,-0.00214515,0.0076334,-0.01184012,0.02942877,-0.03169252,0.02904193,0.03812559,0.02514484,0.0371943,0.03462967,0.03672149,-0.04122034,-0.01584626,-0.01250794,-0.01876908,-0.00469943,0.01177724,-0.01309537,0.03029432,-0.03029432,0.02614987,0.03581043,0.02238889,0.03539746,0.03166597,0.03352434,-0.03839149,-0.01398199,-0.01439497,-0.01979308,-0.00740397,0.01414423,-0.01204988
0.07986231,0.01774718,0.01774718,0.01774718,0.01774718,0.03549436,0.00887359,0.02662077,0.0,0.00887359,0.0,0.01774718,0.03549436,0.02662077,0.0,0.04436795,0.03099218,0.00147582,0.02817131,0.04055697,0.02492078,0.04075313,0.03374766,0.03681139,-0.03583062,-0.04279872,0.00893897,0.00042967,-0.02157683,-0.01023732,-0.01038677,0.03334551,0.0,0.02869287,0.04228625,0.02513384,0.0424973,0.03503389,0.03835309,-0.03811327,-0.04395545,0.00765527,-0.00141018,-0.02248616,-0.00919975,-0.01260529,0.03582958,-0.00155781,0.02908565,0.04404258,0.02532917,0.04441725,0.03598734,0.03962551,-0.03917197,-0.04361862,0.00488047,-0.00442694,-0.023446,-0.00675379,-0.01494707,0.0384556,-0.00480695,0.0302919,0.04631507,0.02611371,0.04648747,0.03809052,0.04215716,-0.04168052,-0.04326255,0.00202825,-0.00767692,-0.02305105,-0.00416805,-0.01672291,0.04123609,-0.00989666,0.03343777,0.05003661,0.02871911,0.04981738,0.04200862,0.04642453,-0.04576684,-0.04288554,-0.00075165,-0.0109093,-0.02118178,-0.00143021,-0.01884333
0.13048986,0.13048986,0.0,0.10874155,0.10874155,0.06524493,0.02174831,0.04349662,0.04349662,0.0,0.02174831,0.0,0.08699324,0.06524493,0.02174831,0.02174831,0.09766136,0.02170252,0.03202725,0.04885357,0.02280139,0.04255801,0.0559275,0.05773604,-0.06272671,-0.09404427,-0.03397315,-0.041276,-0.08172786,0.00313634,-0.02554854,0.09658601,0.02600393,0.02830807,0.04558916,0.01944416,0.03978177,0.05172571,0.05370069,-0.05797982,-0.09287116,-0.03223452,-0.03968773,-0.08473612,0.0032211,-0.02612148,0.09163288,0.03054429,0.02295655,0.04122513,0.01425723,0.03615053,0.04663804,0.04818459,-0.05296922,-0.09163288,-0.02873193,-0.03537725,-0.0845526,0.0,-0.0245031,0.08639672,0.03141699,0.0219223,0.03775507,0.01372008,0.0324112,0.04426713,0.04560931,-0.05107746,-0.09032384,-0.02557601,-0.03193895,-0.08090371,-0.00340516,-0.01849228,0.0889378,0.02425576,0.02640501,0.04137296,0.01783361,0.03528344,0.04863946,0.05058401,-0.05608505,-0.0889378,-0.02870777,-0.03566723,-0.07704019,0.0,-0.01624727
0.09514722,0.01585787,0.04757361,0.07928935,0.03171574,0.06343148,0.0,0.04757361,0.01585787,0.04757361,0.03171574,0.0,0.09514722,0.01585787,0.01585787,0.03171574,0.05011087,-0.01318707,0.02974603,0.04067961,0.02689161,0.04077977,0.03493739,0.0366901,-0.04345057,-0.0369238,-0.01924645,-0.02450458,-0.02934541,0.01143436,-0.0051246,0.05417391,-0.01354348,0.02917848,0.0400647,0.02652122,0.040459,0.03401299,0.03548734,-0.04227623,-0.03521305,-0.02511544,-0.02945278,-0.03312152,0.01644075,-0.00636029,0.05846268,-0.01113575,0.02611263,0.03511637,0.02391014,0.03548639,0.03020043,0.03097571,-0.03862273,-0.03340725,-0.03173336,-0.03421776,-0.0395742,0.02172528,-0.00361207,0.06299652,-0.01145391,0.02357839,0.03276689,0.02138547,0.03309311,0.02810921,0.02890663,-0.03724334,-0.03149826,-0.03856634,-0.04019744,-0.04385834,0.02731178,-0.00320782,0.06779706,-0.01768619,0.02496215,0.03559626,0.02212639,0.03554029,0.03091352,0.0323314,-0.04089465,-0.02947698,-0.04520426,-0.04712586,-0.04318938,0.0332269,-0.00578346
