@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute class {0,1}
@data
0.5659166666666667,0.74,0.81,0.85,0.57,0.65,0.55,0.54,0.57,0.55,0.6947619047619047,0.74,0.84,0.83,0.8,0.77,0.71,0.77,0.82,0.74,0.5868333333333333,0.61,0.79,0.93,0.76,0.7,0.72,0.76,0.72,0.59,0.74,0.65,0.86,0.71,0.55,0.87,0.88,0.83,0.94,0.7464543269230769,0.83,0.93,0.88,0.88,0.81,1
0.9243333333333333,0.65,0.72,0.7,0.78,0.75,0.79,0.75,0.59,0.66,0.7389920634920635,0.75,0.84,0.8,0.88,0.84,0.84,0.84,0.7,0.71,0.9925,0.57,0.55,0.63,0.69,0.74,0.76,0.67,0.62,0.72,0.67,0.61,0.66,0.79,0.76,0.61,0.43,0.73,0.94,0.4160877403846154,0.48,0.66,0.76,0.63,0.71,1
0.3098708791208792,0.67,0.69,0.5,0.54,0.59,0.63,0.62,0.66,0.68,0.24233333333333332,0.4,0.47,0.38,0.57,0.54,0.51,0.49,0.53,0.45,0.0,0.35,0.37,0.34,0.59,0.5,0.55,0.54,0.55,0.51,0.79,0.54,0.69,0.89,0.67,0.85,0.59,0.7,0.76,0.40637019230769234,0.67,0.89,0.9,0.85,0.78,1
0.6377738095238095,0.68,0.88,0.81,0.85,0.87,0.9,0.83,0.86,0.91,0.702781746031746,0.94,0.92,0.9,0.8,0.79,0.75,0.85,0.82,0.76,0.6427738095238095,0.85,0.88,0.84,0.83,0.91,0.74,0.74,0.76,0.77,0.93,0.92,0.88,0.94,0.95,0.91,0.84,0.95,0.9,0.7846394230769231,0.98,0.93,0.95,0.83,0.94,1
0.98,0.84,0.67,0.49,0.47,0.47,0.51,0.63,0.6,0.62,0.97,0.8,0.69,0.55,0.49,0.59,0.52,0.63,0.57,0.58,0.9833333333333333,0.75,0.81,0.56,0.44,0.52,0.6,0.58,0.52,0.59,0.73,0.87,0.67,0.87,0.83,0.74,0.71,0.49,0.86,0.8484194711538461,0.61,0.98,0.93,0.9,0.92,1
0.40164682539682545,0.81,0.91,0.87,0.61,0.6,0.58,0.51,0.57,0.59,0.2779563492063492,0.8,0.88,0.81,0.55,0.69,0.63,0.64,0.63,0.55,0.39020238095238097,0.82,0.83,0.73,0.39,0.46,0.35,0.41,0.36,0.4,0.64,0.59,0.54,0.17,0.73,0.8,0.67,0.41,0.94,0.40643028846153856,0.56,0.65,0.56,0.58,0.67,1
0.9684523809523811,0.61,0.53,0.52,0.58,0.77,0.73,0.69,0.64,0.76,0.9857142857142857,0.72,0.67,0.74,0.81,0.7,0.74,0.69,0.67,0.6,0.973021645021645,0.41,0.62,0.6,0.73,0.62,0.67,0.68,0.77,0.73,0.69,0.76,0.91,0.73,0.75,0.63,0.79,0.79,0.85,0.7705348557692308,0.64,0.81,0.74,0.74,0.73,1
0.8899523809523809,0.7,0.66,0.65,0.59,0.6,0.54,0.59,0.57,0.53,0.9376666666666666,0.8,0.76,0.62,0.73,0.66,0.59,0.59,0.62,0.67,0.9906493506493507,0.63,0.72,0.84,0.62,0.72,0.6,0.65,0.72,0.67,0.75,0.7,0.56,0.7,0.53,0.65,0.9,0.63,0.79,0.5811418269230773,0.78,0.93,0.95,0.91,0.8,1
0.921138888888889,0.86,0.75,0.81,0.86,0.87,0.88,0.89,0.79,0.86,0.691404761904762,0.72,0.55,0.65,0.66,0.68,0.66,0.77,0.72,0.73,0.9024960317460318,0.89,0.66,0.71,0.79,0.72,0.73,0.73,0.79,0.74,0.86,0.78,0.83,0.91,0.73,0.71,0.56,0.64,0.97,0.7804867788461538,0.48,0.95,0.91,0.83,0.81,1
0.29441666666666666,0.21,0.53,0.62,0.68,0.73,0.75,0.74,0.7,0.77,0.3025,0.28,0.59,0.73,0.72,0.75,0.71,0.69,0.73,0.68,0.31303174603174605,0.24,0.54,0.7,0.76,0.62,0.6,0.67,0.7,0.65,0.72,0.71,0.82,0.78,0.77,0.76,0.77,0.9,0.97,0.5002043269230767,0.56,0.98,0.96,0.99,0.8,1
0.3506190476190476,0.41,0.68,0.72,0.68,0.68,0.76,0.74,0.79,0.78,0.18554109779109781,0.55,0.72,0.69,0.58,0.57,0.61,0.6,0.65,0.65,0.3567408424908425,0.22,0.61,0.58,0.68,0.56,0.67,0.72,0.73,0.7,0.87,0.91,0.95,0.84,0.72,0.84,0.9,0.83,0.2,0.45465745192307716,0.63,0.93,0.92,0.88,0.86,1
0.9701666666666666,0.93,0.89,0.85,0.84,0.86,0.82,0.79,0.79,0.78,0.905,0.85,0.73,0.73,0.77,0.71,0.74,0.69,0.69,0.71,0.9766666666666667,0.89,0.8,0.6,0.76,0.75,0.8,0.78,0.62,0.6,0.89,0.8,0.7,0.76,0.77,0.68,0.44,0.61,0.73,0.6735456730769233,0.78,0.89,0.88,0.93,0.87,1
0.5552936507936509,0.61,0.63,0.58,0.72,0.77,0.73,0.8,0.6,0.46,0.012,0.71,0.64,0.47,0.6,0.72,0.71,0.74,0.74,0.61,0.17641839996948355,0.72,0.72,0.74,0.82,0.85,0.81,0.72,0.79,0.7,0.7,0.81,0.34,0.68,0.73,0.72,0.39,0.62,0.77,0.9017307692307693,0.68,0.78,0.86,0.77,0.74,1
0.9620000000000001,0.86,0.8,0.81,0.79,0.84,0.79,0.77,0.86,0.87,0.9466666666666667,0.805,0.76,0.7,0.65,0.69,0.76,0.75,0.66,0.67,1.0,0.89,0.8,0.77,0.85,0.85,0.87,0.75,0.71,0.69,0.91,0.88,0.88,0.85,0.99,0.86,0.9,0.96,0.88,0.9308894230769231,0.61,0.91,0.95,0.95,0.94,1
0.21320346320346323,0.83,0.57,0.64,0.76,0.81,0.82,0.77,0.78,0.83,0.20320346320346325,0.7,0.65,0.71,0.67,0.71,0.73,0.61,0.72,0.69,0.21320346320346323,0.72,0.7,0.69,0.68,0.7,0.77,0.73,0.71,0.57,0.6,0.81,0.72,0.7,0.65,0.72,0.72,0.65,0.94,0.853173076923077,0.53,0.88,0.89,0.78,0.81,1
0.9078571428571428,0.93,0.87,0.74,0.71,0.76,0.73,0.74,0.79,0.81,0.7858333333333333,0.65,0.81,0.7,0.64,0.81,0.75,0.67,0.74,0.6,0.7703809523809524,0.55,0.55,0.65,0.69,0.67,0.66,0.55,0.65,0.6,0.81,0.66,0.74,0.74,0.74,0.82,0.58,0.79,0.73,0.6391947115384617,0.76,0.78,0.78,0.76,0.79,1
0.594452380952381,0.44,0.44,0.42,0.54,0.72,0.64,0.75,0.66,0.57,0.5986190476190477,0.2,0.33,0.47,0.58,0.62,0.55,0.66,0.59,0.68,0.6990934343434345,0.43,0.41,0.53,0.52,0.66,0.59,0.67,0.73,0.74,0.75,0.84,0.6,0.64,0.54,0.8,0.81,0.71,0.82,0.5277103365384617,0.7,0.85,0.81,0.82,0.77,1
0.3931428571428572,0.87,0.85,0.89,0.85,0.69,0.72,0.67,0.64,0.68,0.30604761904761907,0.81,0.76,0.8,0.8,0.75,0.72,0.65,0.66,0.64,0.6908095238095238,0.87,0.88,0.76,0.8,0.72,0.68,0.75,0.78,0.64,0.69,0.71,0.72,0.82,0.57,0.76,0.7,0.62,0.75,0.697734375,0.73,0.92,0.88,0.85,0.9,1
0.895,0.93,0.65,0.81,0.85,0.71,0.71,0.69,0.7,0.71,0.8576666666666667,0.69,0.46,0.47,0.47,0.52,0.5,0.52,0.46,0.49,0.9590515873015873,0.37,0.34,0.48,0.56,0.58,0.64,0.57,0.61,0.7,0.68,0.84,0.88,0.83,0.89,0.67,0.87,0.79,0.75,0.8141346153846153,0.53,0.94,0.89,0.96,0.82,1
0.6643095238095238,0.93,0.92,0.9,0.83,0.82,0.83,0.81,0.83,0.73,0.6580595238095238,0.89,0.87,0.9,0.78,0.86,0.86,0.8,0.75,0.71,0.8242936507936508,0.78,0.79,0.73,0.83,0.81,0.79,0.79,0.79,0.75,0.93,0.79,0.94,0.82,0.91,0.92,0.93,0.97,0.85,0.9452223557692309,0.88,0.95,0.95,0.95,0.98,1
0.30416666666666664,0.66,0.71,0.71,0.87,0.84,0.83,0.8,0.85,0.85,0.20380303030303032,0.72,0.75,0.75,0.68,0.72,0.75,0.74,0.68,0.69,0.07428787878787879,0.63,0.59,0.67,0.72,0.61,0.64,0.61,0.63,0.67,0.97,0.96,0.9,0.93,0.91,0.93,0.99,0.98,0.97,0.887127403846154,0.79,0.98,0.96,0.97,0.95,1
0.9306666666666666,0.99,0.95,0.87,0.75,0.72,0.79,0.87,0.84,0.79,0.9883333333333333,0.93,0.86,0.91,0.84,0.89,0.83,0.8,0.79,0.75,0.873,0.93,0.91,0.75,0.8,0.82,0.74,0.81,0.83,0.78,0.86,0.97,0.8,0.87,0.93,0.81,0.94,0.96,0.84,0.9403846153846154,0.82,0.99,0.96,0.96,0.94,1
0.0,0.52,0.6,0.64,0.7,0.79,0.7,0.71,0.7,0.67,0.1927123000293066,0.47,0.53,0.65,0.6,0.79,0.76,0.62,0.71,0.72,0.0,0.44,0.57,0.65,0.73,0.78,0.71,0.71,0.6,0.61,0.71,0.71,0.72,0.82,0.67,0.61,0.88,0.65,0.78,0.8145192307692307,0.69,0.98,0.98,1.0,0.91,1
0.1343333333333333,0.86,0.82,0.67,0.66,0.52,0.69,0.66,0.57,0.65,0.1412121212121212,0.72,0.57,0.73,0.75,0.65,0.58,0.68,0.68,0.66,0.13733333333333334,0.8,0.79,0.74,0.85,0.72,0.69,0.72,0.67,0.65,0.57,0.5,0.62,0.78,0.51,0.76,0.38,0.49,0.42,0.7168269230769231,0.85,0.82,0.81,0.72,0.71,1
0.04108333333333333,0.27,0.53,0.55,0.75,0.43,0.56,0.6,0.61,0.65,0.06654761904761906,0.235,0.49,0.61,0.67,0.64,0.57,0.68,0.66,0.69,0.16338203463203463,0.13625,0.53,0.43,0.52,0.48,0.48,0.6,0.64,0.7,0.39,0.81,0.55,0.4,0.48,0.82,0.64,0.7,0.37,0.39177884615384634,0.5,0.88,0.84,0.73,0.54,1
0.045,0.22,0.48,0.52,0.67,0.64,0.73,0.75,0.76,0.74,0.1509647574647574,0.37,0.68,0.69,0.67,0.64,0.75,0.78,0.63,0.73,0.46219486069486054,0.58,0.82,0.7,0.74,0.77,0.79,0.68,0.76,0.79,0.87,0.87,0.69,0.76,0.92,0.56,0.91,0.6,0.76,0.7799459134615385,0.71,0.9,0.9,0.9,0.9,1
0.6583333333333333,0.63,0.72,0.72,0.81,0.62,0.55,0.64,0.76,0.64,0.4777976190476192,0.63,0.68,0.63,0.71,0.58,0.57,0.66,0.74,0.61,0.8728730158730159,0.6,0.72,0.71,0.71,0.57,0.65,0.69,0.58,0.53,0.62,0.79,0.73,0.38,0.57,0.77,0.57,0.94,0.65,0.347860576923077,0.58,0.81,0.79,0.77,0.82,1
0.1343333333333333,0.63,0.61,0.73,0.81,0.65,0.51,0.57,0.66,0.63,0.1412121212121212,0.52,0.59,0.77,0.62,0.59,0.66,0.58,0.6,0.66,0.13733333333333334,0.79,0.82,0.69,0.64,0.57,0.57,0.62,0.6,0.55,0.71,0.76,0.79,0.67,0.87,0.88,0.73,0.73,0.62,0.420895432692308,0.75,0.85,0.88,0.92,0.88,1
0.38813492063492067,0.25,0.57,0.52,0.62,0.44,0.44,0.45,0.63,0.5,0.3981349206349207,0.4693333333333333,0.63,0.59,0.6,0.47,0.41,0.34,0.46,0.36,0.5091219009748422,0.58,0.62,0.7,0.46,0.46,0.49,0.46,0.47,0.44,0.33,0.73,0.5,0.25,0.44,0.7,0.56,0.78,0.63,0.48422475961538486,0.59,0.65,0.49,0.65,0.47,1
0.5205952380952381,0.65,0.57,0.71,0.77,0.74,0.67,0.66,0.56,0.57,0.7517936507936508,0.7,0.49,0.59,0.63,0.65,0.67,0.77,0.63,0.69,0.5307380952380952,0.6,0.52,0.64,0.64,0.72,0.65,0.71,0.56,0.68,0.73,0.7,0.79,0.83,0.84,0.68,0.63,0.71,0.82,0.7994651442307692,0.56,0.95,0.97,0.98,0.81,1
0.8706666666666666,0.89,0.78,0.64,0.79,0.84,0.87,0.85,0.81,0.82,0.8625,0.84,0.63,0.55,0.62,0.6,0.59,0.56,0.61,0.71,0.9590000000000001,0.9,0.75,0.75,0.66,0.72,0.66,0.63,0.65,0.64,0.76,0.7,0.55,0.66,0.65,0.87,0.64,0.59,0.45,0.6441586538461539,0.74,0.84,0.87,0.87,0.77,1
0.828845238095238,0.82,0.82,0.88,0.88,0.84,0.81,0.85,0.89,0.8,0.24523412698412703,0.51,0.84,0.81,0.78,0.77,0.72,0.79,0.74,0.69,0.996,0.78,0.86,0.9,0.81,0.82,0.84,0.86,0.88,0.87,0.73,0.72,0.91,0.73,0.78,0.83,0.65,0.71,0.59,0.6490564903846155,0.86,0.92,0.88,0.85,0.84,1
1.0,0.56,0.55,0.65,0.65,0.58,0.52,0.47,0.58,0.57,1.0,0.78,0.6,0.64,0.65,0.67,0.69,0.67,0.65,0.66,1.0,0.79,0.7,0.66,0.72,0.73,0.66,0.69,0.58,0.73,0.91,0.86,0.88,0.71,0.77,0.8,0.73,0.82,0.74,0.6491225961538462,0.79,0.92,0.95,0.89,0.89,1
0.9701666666666666,0.79,0.64,0.6,0.52,0.46,0.45,0.46,0.44,0.56,0.905,0.6633333333333334,0.57,0.61,0.35,0.39,0.5,0.45,0.51,0.59,0.9766666666666667,0.72,0.55,0.51,0.45,0.33,0.46,0.47,0.32,0.49,0.69,0.66,0.61,0.76,0.72,0.44,0.62,0.61,0.71,0.542283653846154,0.75,0.96,0.88,0.91,0.79,1
0.8966666666666667,0.66,0.61,0.82,0.78,0.89,0.88,0.81,0.76,0.81,0.6872301587301587,0.64,0.68,0.7,0.77,0.76,0.73,0.72,0.7,0.76,0.93,0.67,0.74,0.72,0.74,0.82,0.68,0.69,0.74,0.71,0.78,0.7,0.63,0.45,0.59,0.48,0.72,0.64,0.49,0.6100721153846155,0.67,0.72,0.67,0.67,0.71,1
0.934404761904762,0.89,0.7,0.52,0.73,0.81,0.78,0.7,0.71,0.68,0.9771428571428571,0.76,0.79,0.68,0.77,0.79,0.73,0.64,0.8,0.71,0.978,0.86,0.82,0.66,0.79,0.73,0.75,0.67,0.63,0.6,0.6,0.64,0.76,0.79,0.8,0.58,0.47,0.49,0.48,0.799423076923077,0.79,0.73,0.62,0.57,0.75,1
0.3846091408591409,0.68,0.8,0.78,0.84,0.77,0.87,0.9,0.88,0.77,0.3846091408591409,0.6,0.75,0.85,0.8,0.85,0.84,0.78,0.77,0.8,0.3846091408591409,0.63,0.66,0.71,0.83,0.8,0.82,0.86,0.73,0.69,0.92,0.96,0.82,0.9,0.85,0.9,0.86,0.96,0.8,0.7511358173076923,0.77,0.92,0.97,0.94,0.91,1
0.9713333333333334,0.79,0.76,0.78,0.86,0.8,0.74,0.78,0.75,0.72,0.99,0.68,0.68,0.79,0.62,0.55,0.59,0.57,0.47,0.59,0.9777380952380952,0.74,0.66,0.7,0.69,0.66,0.44,0.43,0.53,0.45,0.84,0.76,0.68,0.86,0.83,0.75,0.68,0.7,0.6475,0.88234375,0.92,0.93,0.91,0.85,0.92,1
0.9840000000000001,0.92,0.82,0.79,0.7,0.58,0.72,0.53,0.62,0.64,0.99,0.84,0.78,0.77,0.73,0.68,0.7,0.62,0.68,0.68,0.986,0.87,0.59,0.78,0.76,0.71,0.62,0.67,0.74,0.74,0.57,0.82,0.56,0.65,0.77,0.62,0.59,0.83,0.66,0.4741826923076925,0.8,0.76,0.68,0.76,0.74,1
0.9056666666666666,0.64,0.68,0.65,0.6,0.72,0.5,0.52,0.52,0.56,0.980952380952381,0.59,0.56,0.66,0.5,0.65,0.58,0.46,0.54,0.46,0.9227985347985348,0.46,0.62,0.56,0.63,0.72,0.62,0.52,0.53,0.57,0.69,0.74,0.72,0.64,0.7,0.58,0.63,0.64,0.69,0.5665625000000001,0.61,0.82,0.79,0.82,0.85,1
0.9673333333333334,0.77,0.63,0.62,0.65,0.73,0.68,0.62,0.64,0.62,0.9436363636363636,0.52,0.62,0.54,0.59,0.56,0.7,0.5,0.64,0.62,0.92875,0.67,0.51,0.5,0.58,0.73,0.6,0.59,0.54,0.59,0.63,0.74,0.74,0.72,0.65,0.81,0.66,0.54,0.72,0.6443088942307692,0.74,0.94,0.96,0.95,0.83,1
0.8568333333333333,0.64,0.56,0.58,0.67,0.75,0.72,0.65,0.7,0.66,0.9591666666666667,0.77,0.65,0.65,0.66,0.68,0.67,0.7,0.6,0.64,0.6809285714285714,0.63,0.6,0.64,0.67,0.77,0.6,0.68,0.68,0.65,0.83,0.6,0.91,0.79,0.79,0.82,0.64,0.81,0.84,0.8236538461538461,0.77,0.95,0.96,0.96,0.89,1
0.9338333333333333,0.46,0.45,0.56,0.75,0.52,0.49,0.54,0.57,0.63,0.8454999999999999,0.49,0.47,0.6,0.62,0.58,0.72,0.67,0.6,0.68,0.952232683982684,0.38,0.51,0.7,0.66,0.66,0.63,0.6,0.66,0.72,0.44,0.88,0.86,0.74,0.71,0.76,0.6,0.55,0.45,0.3868750000000002,0.71,0.75,0.8,0.85,0.76,1
0.38813492063492067,0.1,0.24,0.27,0.36,0.27,0.24,0.18,0.12,0.13,0.3981349206349207,0.16399999999999998,0.25,0.39,0.31,0.42,0.38,0.31,0.26,0.33,0.5091219009748422,0.239,0.53,0.53,0.4,0.36,0.41,0.32,0.33,0.31,0.08,0.04,0.08,0.09,0.02,0.03,0.06,0.05,0.1,0.05641826923076925,0.57,0.03,0.03,0.05,0.03,0
0.47614285714285715,0.57,0.44,0.61,0.5,0.44,0.35,0.31,0.41,0.42,0.4553095238095238,0.49,0.58,0.69,0.7,0.65,0.59,0.57,0.62,0.62,0.3318333333333333,0.69,0.6,0.59,0.57,0.65,0.64,0.63,0.6,0.61,0.22,0.21,0.28,0.22,0.24,0.32,0.55,0.49,0.12,0.546814903846154,0.4,0.21,0.21,0.21,0.29,0
0.30416666666666664,0.34,0.33,0.45,0.29,0.36,0.24,0.25,0.18,0.26,0.20380303030303032,0.33,0.38,0.62,0.38,0.52,0.6,0.57,0.39,0.51,0.07428787878787879,0.37,0.49,0.53,0.37,0.56,0.49,0.47,0.5,0.47,0.23,0.12,0.22,0.14,0.23,0.14,0.11,0.07,0.21,0.15368990384615386,0.23,0.06,0.04,0.03,0.15,0
0.7179563492063492,0.2,0.16,0.06,0.22,0.24,0.25,0.18,0.31,0.27,0.31600169438404724,0.02,0.13,0.18,0.15,0.17,0.17,0.15,0.14,0.14,0.46219486069486054,0.25,0.15,0.15,0.18,0.22,0.1,0.18,0.13,0.21,0.17,0.47,0.45,0.22,0.35,0.26,0.34,0.19,0.26783333333333337,0.45959735576923094,0.12,0.19,0.21,0.27,0.24,0
0.3506190476190476,0.35,0.34,0.26,0.31,0.28,0.23,0.16,0.21,0.18,0.18554109779109781,0.489,0.39,0.34,0.36,0.31,0.17,0.19,0.14,0.24,0.3567408424908425,0.235,0.38,0.34,0.48,0.37,0.39,0.23,0.3,0.28,0.15,0.21,0.11,0.06,0.09,0.12,0.16,0.06,0.29,0.20204326923076926,0.15,0.15,0.16,0.05,0.37,0
0.3098708791208792,0.25,0.38,0.43,0.43,0.45,0.47,0.42,0.43,0.35,0.24233333333333332,0.41333333333333333,0.4,0.37,0.34,0.44,0.53,0.45,0.57,0.51,0.0,0.02,0.22,0.25,0.35,0.36,0.4,0.48,0.47,0.46,0.37,0.51,0.37,0.54,0.5,0.64,0.52,0.58,0.4425,0.4351201923076925,0.6,0.46,0.38,0.4,0.46,0
0.9278333333333333,0.98,0.54,0.63,0.58,0.59,0.55,0.58,0.63,0.51,0.9890000000000001,0.86,0.65,0.61,0.56,0.73,0.62,0.72,0.78,0.64,0.9285000000000001,0.86,0.5,0.65,0.51,0.64,0.65,0.61,0.67,0.68,0.63,0.36,0.51,0.67,0.65,0.53,0.72,0.41,0.59,0.6302764423076924,0.76,0.41,0.47,0.57,0.48,0
0.24064718614718614,0.5,0.35,0.26,0.3,0.27,0.29,0.41,0.38,0.38,0.2448951743990443,0.3725,0.28,0.32,0.35,0.47,0.46,0.59,0.51,0.51,0.13376320901320898,0.51,0.18,0.22,0.4,0.36,0.48,0.41,0.55,0.48,0.43,0.36,0.63,0.44,0.56,0.43,0.43,0.27,0.39,0.5953665865384616,0.83,0.64,0.61,0.63,0.48,0
0.01,0.05,0.1,0.25,0.32,0.29,0.24,0.25,0.25,0.12,0.0,0.039,0.26,0.26,0.33,0.45,0.26,0.33,0.27,0.26,0.11429925629925633,0.5,0.55,0.35,0.56,0.44,0.32,0.43,0.31,0.34,0.26,0.14,0.28,0.14,0.22,0.23,0.24,0.34,0.41,0.22128605769230777,0.15,0.19,0.17,0.16,0.17,0
0.5259246031746032,0.29,0.26,0.24,0.2,0.15,0.21,0.18,0.19,0.24,0.3008144078144078,0.37,0.36,0.43,0.38,0.42,0.36,0.35,0.41,0.4,0.2439753003274675,0.23249999999999996,0.24,0.37,0.53,0.5,0.35,0.45,0.53,0.47,0.1,0.09,0.03,0.09,0.1,0.08,0.06,0.13,0.18,0.10495192307692312,0.33,0.05,0.04,0.07,0.06,0
0.05400576471907926,0.01,0.08,0.1,0.08,0.17,0.2,0.18,0.26,0.21,0.06918667428777366,0.0,0.03,0.25,0.19,0.11,0.14,0.3,0.19,0.19,0.05400576471907926,0.0,0.03,0.12,0.09,0.12,0.13,0.2,0.19,0.15,0.17,0.19,0.17,0.12,0.13,0.25,0.21,0.08,0.1,0.34834134615384615,0.5,0.03,0.05,0.08,0.14,0
0.05400576471907926,0.06,0.05,0.16,0.11,0.29,0.38,0.25,0.27,0.35,0.06918667428777366,0.04,0.23,0.39,0.24,0.33,0.37,0.37,0.42,0.42,0.05400576471907926,0.04,0.13,0.25,0.18,0.29,0.39,0.48,0.44,0.47,0.28,0.33,0.39,0.18,0.47,0.16,0.34,0.26,0.23,0.29981971153846165,0.5,0.24,0.22,0.17,0.34,0
0.40414141414141425,0.09,0.18,0.09,0.07,0.16,0.15,0.2,0.14,0.2,0.40414141414141425,0.08,0.14,0.13,0.06,0.08,0.14,0.17,0.12,0.17,0.40414141414141425,0.11,0.12,0.11,0.1,0.12,0.15,0.13,0.22,0.22,0.45,0.23,0.31,0.4,0.49,0.24,0.37,0.51,0.37,0.31869591346153847,0.44,0.41,0.4,0.41,0.43,0
0.0,0.13,0.35,0.33,0.32,0.26,0.22,0.29,0.16,0.19,0.12610480250332518,0.02,0.27,0.29,0.33,0.41,0.36,0.3,0.25,0.3,0.23141218503718491,0.17,0.29,0.31,0.32,0.36,0.36,0.33,0.33,0.26,0.14,0.1,0.06,0.18,0.22,0.11,0.05,0.25,0.172,0.12420673076923082,0.39,0.0,0.01,0.03,0.07,0
0.0,0.06,0.22,0.22,0.31,0.22,0.28,0.27,0.24,0.27,0.1099127488009067,0.07,0.35,0.44,0.3,0.53,0.53,0.51,0.39,0.49,0.1775059478704989,0.38,0.35,0.39,0.43,0.36,0.41,0.44,0.49,0.56,0.24,0.35,0.27,0.43,0.21,0.3,0.34,0.25,0.4433333333333333,0.2509375,0.51,0.06,0.08,0.06,0.13,0
0.3240362415362415,0.4,0.16,0.07,0.11,0.16,0.18,0.12,0.07,0.11,0.43343951881451903,0.13,0.06,0.07,0.08,0.11,0.12,0.11,0.06,0.08,0.3240362415362415,0.24,0.11,0.07,0.09,0.08,0.06,0.07,0.06,0.05,0.08,0.11,0.04,0.15,0.1,0.03,0.08,0.21,0.2,0.14384615384615387,0.07,0.04,0.03,0.06,0.03,0
0.6672380952380952,0.29,0.17,0.15,0.14,0.06,0.09,0.11,0.1,0.1,0.36735409035409045,0.03,0.15,0.06,0.12,0.13,0.1,0.04,0.06,0.1,0.6672380952380952,0.73,0.15,0.09,0.1,0.17,0.08,0.09,0.1,0.06,0.05,0.0,0.0,0.03,0.05,0.07,0.03,0.05,0.03,0.0757692307692308,0.09,0.0,0.0,0.0,0.0,0
0.013333333333333336,0.13,0.07,0.15,0.16,0.23,0.16,0.14,0.14,0.2,0.18554109779109781,0.07,0.03,0.07,0.03,0.05,0.05,0.09,0.06,0.09,0.048611111111111105,0.32,0.18,0.24,0.16,0.13,0.14,0.12,0.06,0.12,0.3,0.22,0.18,0.29,0.28,0.17,0.26,0.19,0.1,0.10503605769230774,0.08,0.28,0.28,0.2,0.31,0
0.6328452380952381,0.63,0.63,0.48,0.32,0.32,0.31,0.25,0.18,0.2,0.6381230158730159,0.54,0.49,0.29,0.12,0.13,0.1,0.1,0.07,0.08,0.6403452380952381,0.46,0.46,0.19,0.11,0.13,0.11,0.09,0.08,0.01,0.02,0.02,0.09,0.01,0.08,0.05,0.15,0.28,0.31,0.49361778846153875,0.1,0.04,0.1,0.06,0.08,0
0.6646428571428571,0.41,0.28,0.22,0.13,0.18,0.17,0.1,0.1,0.14,0.8345952447964832,0.43,0.3,0.25,0.15,0.19,0.2,0.17,0.17,0.34,0.9766666666666667,0.47,0.4,0.35,0.14,0.3,0.27,0.17,0.28,0.31,0.11,0.09,0.08,0.11,0.08,0.04,0.02,0.04,0.06,0.06616586538461543,0.07,0.06,0.16,0.02,0.19,0
0.0,0.03,0.14,0.08,0.18,0.14,0.1,0.05,0.05,0.06,0.06918667428777366,0.0,0.19,0.24,0.2,0.24,0.32,0.23,0.24,0.26,0.0,0.03,0.37,0.2,0.26,0.36,0.25,0.32,0.25,0.22,0.03,0.03,0.09,0.01,0.05,0.02,0.03,0.03,0.08,0.05653846153846155,0.08,0.01,0.0,0.0,0.01,0
0.015,0.49,0.38,0.26,0.33,0.29,0.16,0.25,0.32,0.26,0.0,0.56,0.25,0.32,0.22,0.29,0.17,0.24,0.24,0.25,0.13376320901320898,0.63,0.24,0.41,0.22,0.17,0.08,0.18,0.14,0.16,0.2,0.18,0.17,0.22,0.22,0.12,0.37,0.24,0.45,0.24109375,0.06,0.12,0.07,0.16,0.2,0
0.0,0.0,0.01,0.02,0.37,0.22,0.15,0.21,0.15,0.16,0.0,0.0,0.01,0.02,0.46,0.53,0.42,0.36,0.38,0.31,0.0,0.0,0.02,0.0,0.32,0.35,0.39,0.27,0.36,0.28,0.05,0.08,0.14,0.18,0.03,0.11,0.04,0.01,0.04,0.08562500000000005,0.06,0.01,0.01,0.02,0.01,0
0.40164682539682545,0.48,0.36,0.43,0.26,0.47,0.42,0.45,0.48,0.51,0.2779563492063492,0.13,0.14,0.09,0.12,0.1,0.19,0.17,0.21,0.23,0.39020238095238097,0.38,0.27,0.33,0.19,0.3,0.2,0.32,0.21,0.26,0.12,0.24,0.15,0.23,0.2,0.3,0.24,0.28,0.35,0.26055288461538473,0.09,0.19,0.28,0.19,0.17,0
